"","id","identification","molecule","forme","couleur","pourcentage","coupe","presencecoupe","paracetamol","X6MAM","noscapine","cafeine","levamisole","phenacetine","hydroxyzine","lidocaine","procaine","papaverine","dextrometorphane","morphine","comprime","date","topic_id","date_rendu","provenance","molecule_correct","molecule_simp","famille"
"1489",2703,"PSY254054","MDMA","Cristal","blanc","3","MDMA 80% base soit 95% équivalent chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-19,0,1727117342,"Revendeur occasionnel","MDMA","MDMA","MDMA"
"1490",2499,"PSY241211","GBL","","","8","Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-14,0,1720118942,"Boutique en ligne","GBL","GBL","GABAergiques_non_benzo"
"1491",160,"PSY241509","LSD","Cristal","Blanc","Ritaline détectée","Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-05,0,1714387742,"","LSD","LSD","Hallucinogènes"
"1492",1933,"PSY253828","inconnu","Poudre","Noir","81","Analysé par HPLC, laboratoire Checklabs.
Aucun composé observé à l'analyse.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-13,0,1737748142,"Dealer de rue (four)","inconnu","Problème",NA
"1493",1475,"PSY242971","Cocaïne","Poudre","blanche","91","Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-09,0,1705448942,"Boutique en ligne","Cocaïne","Cocaïne","Cocaïne"
"1494",345,"PSY253747","MDMA","Liquide","gris","60.65% équivalent base","Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-24,0,1730144942,"Deep web / dark web","MDMA","MDMA","MDMA"
"1495",745,"RDRAD241284","MDMA","Poudre","blanc","76","ATTENTION : votre képa était vide 

pas d'analyse possible",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-23,0,1704721741,"Deep web / dark web","MDMA","MDMA","MDMA"
"1496",2467,"PSY254134","Héroïne","Cristal","blanche","70","Héroïne 90%
6MAM 3%

attention profil atypique bien au dela des moyennes observées",1,54,0,0,11,0,0,0,0,0,0,0,0,0,2024-03-20,0,1728672542,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"1497",1033,"PSY241617","Héroïne","Poudre","blanc","80","Paracétamol : 1%
6MAM : NQ
Caféine : 3%
Noscapine : 14%
Papavérine : 1%",1,56,0,0,0,0,0,0,0,0,0,0,0,244,2024-02-02,0,1744627742,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"1498",398,"PSY242261","3-MMC","Poudre","blanche","83","Nous ne détectons pas de 3-MMC mais un élément non identifié. Nous allons réaliser un envoie SINTES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-22,0,1720010942,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"1499",818,"PSY254290","Cannabis / Herbe","Poudre","Gris","3","Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-31,0,1734724142,"Deep web / dark web","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"1500",362,"PSY23734","Cannabis / Herbe","Poudre","blanche","Cocaïne 54.5% base","Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-09,70644,1715971741,"Deep web / dark web","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"1501",863,"RDRAD23736","Cannabis / Herbe","Poudre","blanc","83","Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-15,0,1702338542,"Deep web / dark web","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"1502",116,"PSY253289","Cannabis / Herbe","Poudre","","37","Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,235,2024-08-30,0,1730836142,"Dealer de rue (four)","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"1503",2293,"PSY23492","4-MMC","Herbe","Blanc","74","4-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-05,0,1735242543,"Dealer de rue (four)","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"1504",640,"PSY253686","Kétamine","comprimé","blanc","74","Kétamine 84% base soit 97% équivalent chlorhydrate

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-14,0,1696891742,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"1505",2281,"RDRAD241254","Cocaïne","Poudre","","36","Cocaïne 34% base soit 38% équivalent chlorhydrate 
Caféine 5%
Présence de procaïne 

Marge incertitude : +/- 10%",1,0,0,0,5,0,0,0,0,0,0,0,0,0,2024-09-22,0,1739994542,"Dealer en soirée","Cocaïne","Cocaïne","Cocaïne"
"1506",3089,"PSY23750","Kétamine","Poudre","blanc ","40","Kétamine 39% base soit 45% équivalent chlorhydrate 

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-21,0,1731613742,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"1507",584,"PSY24797","MDMA","Poudre","marron","79","MDMA 30% base soit 36% équivalent chlorhydrate
comprimé : 446 mg 
soit 160 mg de MDMA au sein de votre comprimé

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-14,0,1712947741,"Deep web / dark web","MDMA","MDMA","MDMA"
"1508",572,"PSY242992","3-MMC","Poudre","Multicouleur","0","2-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-15,0,1705967341,"","3-MMC","3-MMC","Cathinones"
"1509",279,"RDRAD242105","Fentanyl","comprimé","blanc","83","Comme la machine était en maintenance et que votre produit est supposé être ""potent"" et ""très rare"", j'ai réalisé un envoi SINTES afin d'accélérer le processus. 

La machine étant réparée, j'analyserai votre produit le 28.08 afin de vous répondre avant SINTES.

Maxime TRIGUEL (ATP IDF)


MISE A JOUR ANALYSE SINTES ET ATP-IDF 02:09:2024 :
Les 2 labo identifient du  bromazolam et non du fentanyl au sein de l'échantillon. Nous enverrons sous peu le rendu d'analyse de Garches à l'équipe de psychoactif",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-25,0,1748976542,"Deep web / dark web","Fentanyl","Fentanyl","Opioïdes"
"1510",220,"PSY241071","Cocaïne","Buvard / Micropointe","Verte","0","Nous ne détectons pas de cocaine mais un élément non identifié. Nous allons réaliser un envoi SINTES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-31,0,1746643742,"Réseaux sociaux en ligne","Cocaïne","Cocaïne","Cocaïne"
"1511",197,"PSY242331","3-MMC","Poudre","Jaune ","92","Cyputylone

peu d'infos sur cette cathinone ne sont disponibles en ligne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-16,0,1721414942,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"1512",2612,"PSY241678","Cocaïne","Poudre","","79","Cocaïne 79% base soit 89% équivalent chlorhydrate

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-11,0,1724928542,"Réseaux sociaux en ligne","Cocaïne","Cocaïne","Cocaïne"
"1513",2898,"PSY242733","Cocaïne","Poudre","beige","78","Cocaïne 55% base soit 62% équivalent chlorhydrate
+ Lévamisole 1%
+ phénacétine 13%

marge incertitude : +/- 10%",1,0,0,0,0,1,13,0,0,0,0,0,0,224,2024-06-27,0,1716554942,"","Cocaïne","Cocaïne","Cocaïne"
"1514",2154,"RDRAD254374","3-MMC","Poudre","Blanche",NA,"2-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-07,0,1727808541,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"1515",2622,"PSY241727","3-CMC","Poudre","Blanc","81","2-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-14,0,1742557742,"","3-CMC","3-CMC","Cathinones"
"1516",334,"PSY241092","4-MMC","Poudre","transparent","2-MMC NQ","4-MMC Détectée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-19,0,1737056942,"Deep web / dark web","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"1517",2439,"PSY241963","Cocaïne","Poudre","gris","87","Cocaïne NQ car 9 mg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-02,79964,1721414942,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"1518",2760,"PSYCHO243069","Cocaïne","Poudre","blanc needle","","Cocaïne 79% base soit 89% équivalent chlorhydrate

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-24,0,1717152542,"Livreur","Cocaïne","Cocaïne","Cocaïne"
"1519",1731,"PSY242849","MDMA","Cristal","Vert","87","MDMA 56% base soit 62% équivalent chlorhydrate

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-29,0,1730375342,"Dealer de rue (four)","MDMA","MDMA","MDMA"
"1520",2576,"PSY23255","Kétamine","Cristal","Blanche","83","Kétamine 71% base soit 82% équivalent chlorhydrate 

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-14,0,1736538542,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"1521",1285,"PSY254343","3-MMC","","","81.24","2-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-17,0,1744656543,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"1522",864,"PSY241454","MDMA","comprimé","Blanche","","MDMA 37% base soit 44% équivalent chlorhydrate
Comprimé : 433 mg 
Soit 190 mg de MDMA 

marge : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18,0,1748976542,"Réseaux sociaux en ligne","MDMA","MDMA","MDMA"
"1523",3194,"PSY242239","MDMA","comprimé","blanc","78","MDMA 28% base soit 33% équivalent chlorhydrate 

sans comprimé entier nous ne pouvons donner de masse en mg ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-14,0,1729622942,"","MDMA","MDMA","MDMA"
"1524",1506,"PSY241620","Cocaïne","Cristal","beige foncé","30","Cocaïne 63% base soit 71% équivalent chlorhydrate
Phénacétine 13%

PS : j'ai cherché à vous envoyer un mail pour répondre à votre message écris mais le mail n'a jamais été délivré. Pour nous contacter directement, merci d'envoyer un mail à ""analysetonprod@gmail.com""",1,0,0,0,0,0,13,0,0,0,0,0,0,0,2025-02-10,0,1739908142,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"1525",3205,"PSYCHO253961","Cocaïne","Poudre","Blanc","83","Cocaïne 80% base soit 90% équivalent chlorhydrate

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-31,0,1725022142,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"1526",1509,"PSY242356","3-MMC","comprimé","marron","82","2-mmc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13,0,1720032553,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"1527",162,"PSY23286","Cocaïne","","Blanc","80","Cocaïne 37% base soit 41% équivalent chlorhydrate

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-10,0,1742932141,"","Cocaïne","Cocaïne","Cocaïne"
"1528",2142,"PSYCHO242978","Cocaïne","comprimé","Blanchâtre, transparent","78","Cocaïne 74% base soit 83% équivalent chlorhydrate

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-22,0,1729190942,"Boutique en ligne","Cocaïne","Cocaïne","Cocaïne"
"1529",2221,"PSY242416","4-MMC","Cristal","Blanche","84","4-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-18,0,1720010942,"","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"1530",860,"PSY253530","Diazepam","Poudre","blanc rosé","78","Nous ne détectons pas de diazépam mais un élément non identifié, nous allons réaliser un SINTES
SINTES numéro 11172",0,0,0,0,0,0,0,0,0,0,0,0,0,211,2024-06-11,0,0,"Deep web / dark web","Diazepam","Diazepam","Benzodiazépines_et_similaires"
"1531",2766,"PSY243101","Speed (amphétamine)","Poudre","marron","83","amphétamine 40% équivalent sulfate
caféine 55%
incertitude sur les teneurs +/-10%",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-20,0,1741722542,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"1532",2421,"PSY253494","Kétamine","comprimé","blanc","0","Kétamine 88% base soit 101% équivalent chlorydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-20,0,1689943742,"Boutique en ligne","Kétamine","Kétamine","Kétamine"
"1533",2318,"PSY23534","2C-B","Résine","Vert","71","2C-B 4% base soit 4.6% équivalent chlorhydrate

Comprimé : 246 mg soit 11.3 mg de 2C-B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-06,0,1732650541,"","2C-B","2C-B","Hallucinogènes"
"1534",562,"PSYCHO254385","Cocaïne","Poudre","vert foncé","86","Cocaïne 93% base soit 104% équivalent chlorhydrate

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10,76866,1729104542,"","Cocaïne","Cocaïne","Cocaïne"
"1535",3235,"PSY23475","MDMA","Herbe","","0","MDMA 57% base soit 68% équivalent chlorhydrate

Comprimé de 454 mg : soit 308 mg de MDMA  

ATTENTION DOSE TRES FORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03,0,1732016942,"Réseaux sociaux en ligne","MDMA","MDMA","MDMA"
"1536",933,"PSY241483","3-MMC","Poudre","blanche","THC 14%","Nous ne détectons rien dans l'échantillon ",0,0,0,0,0,0,0,0,0,0,0,0,0,42,2024-01-12,0,1710200942,"Livreur","3-MMC","3-MMC","Cathinones"
"1537",1311,"PSY23228","Crack/Freebase (cocaine base)","Poudre","Blanc","82","Cocaïne 88% base",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-09,0,1747313342,"Dealer de rue (four)","Crack/Freebase (cocaine base)","Crack/Freebase (cocaine base)","Crack/Freebase (cocaine base)"
"1538",894,"PSY243133","Cocaïne","Poudre","Blanc","","Cocaïne 69% base soit 77% équivalent chlorhydrate
Caféine 6%
Lévamisole 3%",1,0,0,0,6,3,0,0,0,0,0,0,0,0,2024-08-14,0,1740656942,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"1539",971,"PSY243144","4-MMC","Cristal","Pop Smoke Gris","83","2-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,258,2025-04-06,0,1721213342,"","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"1540",2455,"PSY242851","Cocaïne","Poudre","beige","NQ","Cocaïne 80% base soit 90% équivalent chlorhydrate 

marge incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-18,0,1721213342,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"1541",1851,"PSY254264","Un hallucinogène : ce n'est pas une molécule ça...","comprimé","","75","MDMA 82% base soit 98% équivalent chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-02,0,1689943742,"Dealer de rue (four)","Un hallucinogène : ce n'est pas une molécule ça...","Problème",NA
"1542",3167,"PSY242322","Cocaïne","Poudre","blanc","NQ","Cocaïne 75% base soit 84% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-17,0,1716403741,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"1543",1151,"PSY253337","Cocaïne","Cristal","Blanc","Méthamphétamine 65,7% équivalent base","Cocaïne 57% base soit 64% équivalent chlorhydrate
Lévamisole 7%
procaine ",1,0,0,0,0,7,0,0,0,0,0,0,0,0,2025-04-01,0,1739994542,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"1544",2638,"PSY254004","Cocaïne","Poudre","Jaunâtre ","31","Cocaïne 58% base soit 65% équivalent chlorhydrate
+ Procaïne 
+ Lévamisole 9%",1,0,0,0,0,9,0,0,0,0,0,0,0,0,2024-03-20,0,1705448942,"","Cocaïne","Cocaïne","Cocaïne"
"1545",1080,"PSY241752","Héroïne","Poudre","Crystal","76","Héroïne 10%
Paracétamol 54%
Caféine 26%
Noscapine 4%

+/- 10%",1,61,0,0,29,0,0,0,0,0,0,0,0,0,2024-05-21,0,1706276941,"Réseaux sociaux en ligne","Héroïne","Héroïne","Héroïne"
"1546",2795,"PSY254131","Kétamine","comprimé","rose et gris","14","Kétamine 57% base soit 66% équivalent chlorhydrate 


moyenne atp en 2024 : 75% base",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-25,0,1738180142,"Boutique en ligne","Kétamine","Kétamine","Kétamine"
"1547",686,"PSY23531","MDMA","Cristal","blanc translucide ","THC 23% ; CBD <1% ; CBG 5% ; CBN 6% ; CBC 5%","nous ne détectons rien au sein de cet échantillon ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-22,0,1708386541,"Réseaux sociaux en ligne","MDMA","MDMA","MDMA"
"1548",973,"PSY242495","Cocaïne","Cristal","","81","Cocaïne 47% base soit 53% équivalent chlorhydrate 
Lévamisole 1%
Phénacétine 41% ",1,0,0,0,0,1,41,0,0,0,0,0,0,0,2023-11-08,0,1721904542,"Boutique en ligne","Cocaïne","Cocaïne","Cocaïne"
"1549",312,"RDRAD23550","2C-B","Poudre","Brune ","85","2C-B 3.7% base soit 4.2% équivalent chlorhydrate

comprimé de 522.5 mg soit 21.9 mg de 2C-B dans votre comprimé. 
Nous ne détectons pas d'autres molécules psychoactives. Le reste de votre comprimé est composé d'éléments inertes, farine, mannitol, lactose,... qui ne sont pas détectables par HPLC. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-25,74388,1730807342,"Dealer de rue (four)","2C-B","2C-B","Hallucinogènes"
"1550",2491,"PSY241819","Cocaïne","Poudre","blanc","0","Cocaïne 27% base soit 31% équivalent chlorhydrate
+ Caféine 11%
+ Paracétamol 16%
+ Procaïne (NQ car pas le standard) 

incertitude : +/- 10%",1,16,0,0,11,0,0,0,0,0,0,0,0,0,2023-07-08,0,0,"Boutique en ligne","Cocaïne","Cocaïne","Cocaïne"
"1551",271,"PSYCHO253585","CBD","Poudre","gris","Traces de mescaline","CBD
nous ne réalisons pas encore la quantification ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-06,0,1732016943,"Dealer de rue (four)","CBD","Cannabis (THC/CBD)","Cannabinoïdes"
"1552",1312,"PSY253451","Cocaïne","Poudre","blanc","77","Cocaïne 48% base soit 54% équivalent chlorhydrate
Lévamisole 30%

incertitude : +/- 10%",1,0,0,0,0,30,0,0,0,0,0,0,0,0,2025-04-13,0,1690584541,"Boutique en ligne","Cocaïne","Cocaïne","Cocaïne"
"1553",989,"PSY253313","Speed (amphétamine)","Poudre","Jaune/Blanc","54","Nous identifions par HPLC-DAD un élément non identifié. Nous allons réaliser un envoie SINTES.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-16,0,1703893742,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"1554",827,"PSY253313","Speed (amphétamine)","Poudre","vert","0","Amphétamine 57% base",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-24,0,1713520949,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"1555",1595,"PSY23324","Speed (amphétamine)","Poudre","","81","Dans cet échantillon nous avons détecté et identifié de la caféine à 88.9% base et de l'amphétamine à 9.5% base. Les teneurs ont une incertitude de 10%.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-21,0,1741722542,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"1556",1746,"PSY253893","Speed (amphétamine)","Cristal","blanche","","MDMA 31% équivalent chlorhydrate 
Kétamine 53% équivalent chlorhydrate 
Caféine 16%",0,0,0,0,54,0,0,0,0,0,0,0,0,0,2024-06-10,0,1720032553,"Dealer en soirée","Speed (amphétamine)","Speed","Speed"
"1557",827,"PSY253704","Speed (amphétamine)","Cristal","","NQ","Amphétamine 13.4% équivalent base 
Caféine 81.88%

Marge incertitude : +/- 10%",1,0,0,0,38,0,0,0,0,0,0,0,0,0,2024-01-08,0,1695818941,"Dealer en soirée","Speed (amphétamine)","Speed","Speed"
"1558",2547,"PSY253313","Speed (amphétamine)","Poudre","Blanc","73","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-13,0,1748256542,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"1559",1614,"PSY241573","Speed (amphétamine)","Poudre","blanc jaunâtre","90","Amphétamine 27% base
Caféine 60% ",0,0,0,0,84,0,0,0,0,0,0,0,0,0,2025-01-16,0,1720003741,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"1560",996,"PSY23365","Cocaïne","Herbe","Blanc","0","Cocaïne 69% base soit 77% équivalent chlorhydrate

incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-11,0,1716490141,"","Cocaïne","Cocaïne","Cocaïne"
"1561",896,"PSY24892","Speed (amphétamine)","Cristal","Rose","89","Amphétamine 74,33% équivalent base soit 94,4% équivalent chlorhydrate et 101,3% équivalent sulfate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-28,0,1729190942,"Dealer de rue (four)","Speed (amphétamine)","Speed","Speed"
"1562",2040,"PSY253572","Speed (amphétamine)","Cristal","blanc cassé jaunatre","NQ","Dans cet échantillon, nous avons détecté et quantifié de la caféine à 55.3% équivalent base, et de l'amphétamine à 40.4% équivalent base, avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-28,0,1707176941,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"1563",747,"PSY254005","Speed (amphétamine)","Poudre","blanc","79","Amphétamine : NQ
Caféine : NQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-10,0,1748630942,"","Speed (amphétamine)","Speed","Speed"
"1564",1914,"RDRAD243146","Cannabis / Herbe","Poudre","rose","41","THC prépondérant ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-30,0,1732016942,"Deep web / dark web","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"1565",2161,"PSY241657","Cocaïne","Poudre","","LSD (non quantifié)","Cocaïne 35% base soit 39% équivalent chlorhydrate
Phénacétine 48%
Procaine (non quantifiée)",1,0,0,0,0,0,48,0,0,0,0,0,0,0,2024-07-20,0,1746010142,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"1566",2347,"PSY241540","Cocaïne","Poudre","marron","84","Cocaïne 77% base soit 86% équivalent chlorhydrate 

incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-14,0,1739908142,"Revendeur habituel","Cocaïne","Cocaïne","Cocaïne"
"1567",1271,"PSY242739","2C-B","Poudre","blanc","84","2C-B 8% base soit 9% équivalent chlorhydrate soit 13 mg de 2C-B dans un cp de 144 mg
+ Traces de MDMA
+ présence d'un ENI, nous allons réaliser un envoie SINTES 
 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-02,0,1741722542,"Dealer en soirée","2C-B","2C-B","Hallucinogènes"
"1568",3027,"PSY241923","MDMA","Poudre","","THC 18% ; CBD 4%; CBG 6% ; CBN 5% ; CBC 6%","MDMA 33% base soit 39% équivalent chlorhydrate
soit 180 mg de MDMA dans un cp de 463 mg 

ATTENTION DOSE FORTE

incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-02,0,1741722542,"Dealer en soirée","MDMA","MDMA","MDMA"
"1569",3081,"PSYCHO254177","MDMA","","marron","81","MDMA 38% base soit 45% équivalent chlorhydrate
soit 192 mg de MDMA dans un cp de 427 mg 

ATTENTION DOSE FORTE

incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-29,0,1688683741,"Deep web / dark web","MDMA","MDMA","MDMA"
"1570",1475,"PSY254164","MDMA","Poudre","Blanche","63","MDMA 31% base soit 37% équivalent chlorhydrate 
soit 216 mg de MDMA dans un cp de 583 mg 

ATTENTION DOSE FORTE

incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03,0,1748429342,"Boutique en ligne","MDMA","MDMA","MDMA"
"1571",658,"PSY253449","MDMA","Cristal","marron clair","6","MDMA 48% base soit 57% équivalent chlorhydrate 
soit 263 mg de MDMA dans un cp de 516 mg 

ATTENTION DOSE FORTE

incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-28,0,1718117384,"Deep web / dark web","MDMA","MDMA","MDMA"
"1572",2057,"PSY23740","4-MMC","Cristal","Orange","84","4-MMC 83% base soit 100% équivalent chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-31,0,1708386541,"Deep web / dark web","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"1573",2116,"RDRAD253401","Cocaïne","Poudre","","0","Cocaïne 78% base soit 87% équivalent chlorhydrate

incertitude : +/- 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-30,0,1730375342,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
